ID,Case,Task,weather1,weather2,weather3,access1,access2,access3,wait1,wait2,wait3,ivvt1,ivvt2,ivvt3,fare1,fare2,fare3,A,A.bus,A.cyclingPMD,A.saav,N,N.bus,N.cyclingPMD,otherFactors.weather,otherFactors.accessTime,otherFactors.waitingTime,otherFactors.inVehTime,otherFactors.fare,Realistic,Understandable,Age,Gender,HouseholdType,HouseholdSize,Residential,Income,Cars,Concession
903,113,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,1,0,1,1,1,5,1,5,4,4,NA,0,1
904,113,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,1,0,1,1,1,5,1,5,4,4,NA,0,1
905,114,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.cyclingPMD,0,1,0,1,1,1,0,1,1,5,0,6,4,19,5,1,4
906,114,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.cyclingPMD,0,1,0,1,1,1,0,1,1,5,0,6,4,19,5,1,4
907,114,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.cyclingPMD,0,1,0,1,1,1,0,1,1,5,0,6,4,19,5,1,4
908,114,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.cyclingPMD,0,1,0,1,1,1,0,1,1,5,0,6,4,19,5,1,4
909,114,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,0,1,1,1,0,1,1,5,0,6,4,19,5,1,4
910,114,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,0,1,1,1,0,1,1,5,0,6,4,19,5,1,4
911,114,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,0,1,1,1,0,1,1,5,0,6,4,19,5,1,4
912,114,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,0,1,1,1,0,1,1,5,0,6,4,19,5,1,4
913,115,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.cyclingPMD,0,1,0,N.bus,1,0,1,0,1,0,0,1,1,4,1,5,4,2,4,1,1
914,115,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.cyclingPMD,0,1,0,N.bus,1,0,1,0,1,0,0,1,1,4,1,5,4,2,4,1,1
915,115,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.cyclingPMD,0,1,0,N.bus,1,0,1,0,1,0,0,1,1,4,1,5,4,2,4,1,1
916,115,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.cyclingPMD,0,1,0,N.bus,1,0,1,0,1,0,0,1,1,4,1,5,4,2,4,1,1
917,115,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,1,0,1,0,0,1,1,4,1,5,4,2,4,1,1
918,115,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,0,1,0,0,1,1,4,1,5,4,2,4,1,1
919,115,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,1,0,0,1,1,4,1,5,4,2,4,1,1
920,115,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,1,0,0,1,1,4,1,5,4,2,4,1,1
921,116,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,0,0,0,0,0,1,5,1,6,1,13,5,0,1
922,116,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,0,0,0,0,0,1,5,1,6,1,13,5,0,1
923,116,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,0,0,0,0,0,1,5,1,6,1,13,5,0,1
924,116,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,0,0,0,0,0,1,5,1,6,1,13,5,0,1
925,116,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,1,0,0,0,0,0,1,5,1,6,1,13,5,0,1
926,116,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,1,0,0,0,0,0,1,5,1,6,1,13,5,0,1
927,116,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.bus,1,0,0,N.bus,1,0,1,0,0,0,0,0,1,5,1,6,1,13,5,0,1
928,116,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.bus,1,0,0,N.bus,1,0,1,0,0,0,0,0,1,5,1,6,1,13,5,0,1
929,117,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,1,1,6,1,6,4,14,5,0,1
930,117,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,1,1,6,1,6,4,14,5,0,1
931,117,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,1,1,6,1,6,4,14,5,0,1
932,117,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,1,1,6,1,6,4,14,5,0,1
933,117,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,1,1,6,1,6,4,14,5,0,1
934,117,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,1,1,6,1,6,4,14,5,0,1
935,117,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,1,1,6,1,6,4,14,5,0,1
936,117,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,1,1,6,1,6,4,14,5,0,1
937,118,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,1,0,0,0,0,1,7,1,6,1,13,NA,0,1
938,118,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,1,0,0,0,0,1,7,1,6,1,13,NA,0,1
939,118,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,1,0,0,0,0,1,7,1,6,1,13,NA,0,1
940,118,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,1,0,0,0,0,1,7,1,6,1,13,NA,0,1
941,118,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,1,1,0,0,0,0,1,7,1,6,1,13,NA,0,1
942,118,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,1,1,0,0,0,0,1,7,1,6,1,13,NA,0,1
943,118,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,1,0,0,0,0,1,7,1,6,1,13,NA,0,1
944,118,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,1,0,0,0,0,1,7,1,6,1,13,NA,0,1
945,119,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.bus,1,0,0,N.cyclingPMD,0,1,1,0,0,0,1,0,1,5,0,5,3,18,5,0,1
946,119,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,0,1,5,0,5,3,18,5,0,1
947,119,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,0,1,5,0,5,3,18,5,0,1
948,119,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,0,1,5,0,5,3,18,5,0,1
949,119,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.bus,1,0,0,N.cyclingPMD,0,1,1,0,0,0,1,0,1,5,0,5,3,18,5,0,1
950,119,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.bus,1,0,0,N.cyclingPMD,0,1,1,0,0,0,1,0,1,5,0,5,3,18,5,0,1
951,119,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,0,1,5,0,5,3,18,5,0,1
952,119,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,0,1,5,0,5,3,18,5,0,1
953,120,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,0,1,5,1,7,4,19,5,0,2
954,120,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,0,1,5,1,7,4,19,5,0,2
955,120,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.cyclingPMD,0,1,1,0,0,0,1,0,1,5,1,7,4,19,5,0,2
956,120,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.cyclingPMD,0,1,1,0,0,0,1,0,1,5,1,7,4,19,5,0,2
957,120,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.cyclingPMD,0,1,1,0,0,0,1,0,1,5,1,7,4,19,5,0,2
958,120,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,0,1,5,1,7,4,19,5,0,2
959,120,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,0,1,5,1,7,4,19,5,0,2
960,120,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,0,1,5,1,7,4,19,5,0,2
961,121,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.cyclingPMD,0,1,1,0,1,1,0,0,1,5,0,5,3,14,5,0,1
962,121,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.cyclingPMD,0,1,1,0,1,1,0,0,1,5,0,5,3,14,5,0,1
963,121,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,1,1,0,0,1,5,0,5,3,14,5,0,1
964,121,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.cyclingPMD,0,1,0,N.bus,1,0,1,0,1,1,0,0,1,5,0,5,3,14,5,0,1
965,121,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,0,1,1,0,0,1,5,0,5,3,14,5,0,1
966,121,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,0,1,1,0,0,1,5,0,5,3,14,5,0,1
967,121,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,1,1,0,0,1,5,0,5,3,14,5,0,1
968,121,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,1,1,0,0,1,5,0,5,3,14,5,0,1
969,122,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,0,1,1,0,0,1,5,1,3,3,17,5,0,3
970,122,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,0,1,1,0,0,1,5,1,3,3,17,5,0,3
971,122,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.cyclingPMD,0,1,1,0,1,1,0,0,1,5,1,3,3,17,5,0,3
972,122,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,1,1,0,0,1,5,1,3,3,17,5,0,3
973,122,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,1,0,1,1,0,0,1,5,1,3,3,17,5,0,3
974,122,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,1,0,1,1,0,0,1,5,1,3,3,17,5,0,3
975,122,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,1,1,0,0,1,5,1,3,3,17,5,0,3
976,122,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,1,1,0,0,1,5,1,3,3,17,5,0,3
977,123,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,1,1,1,0,1,1,7,1,4,4,13,3,0,1
978,123,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,1,1,1,0,1,1,7,1,4,4,13,3,0,1
979,123,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,1,1,1,0,1,1,7,1,4,4,13,3,0,1
980,123,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,1,1,1,0,1,1,7,1,4,4,13,3,0,1
981,123,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,1,1,1,0,1,1,7,1,4,4,13,3,0,1
982,123,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,1,1,1,0,1,1,7,1,4,4,13,3,0,1
983,123,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,1,1,1,0,1,1,7,1,4,4,13,3,0,1
984,123,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,1,1,1,0,1,1,7,1,4,4,13,3,0,1
985,124,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,0,0,0,0,1,1,1,5,1,2,2,9,5,0,2
986,124,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,0,0,0,0,1,1,1,5,1,2,2,9,5,0,2
987,124,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.bus,1,0,0,N.bus,1,0,0,0,0,0,1,1,1,5,1,2,2,9,5,0,2
988,124,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.bus,1,0,0,N.bus,1,0,0,0,0,0,1,1,1,5,1,2,2,9,5,0,2
989,124,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,0,0,0,0,1,1,1,5,1,2,2,9,5,0,2
990,124,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,0,0,0,0,1,1,1,5,1,2,2,9,5,0,2
991,124,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.bus,1,0,0,N.bus,1,0,0,0,0,0,1,1,1,5,1,2,2,9,5,0,2
992,124,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.bus,1,0,0,N.bus,1,0,0,0,0,0,1,1,1,5,1,2,2,9,5,0,2
993,125,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.cyclingPMD,0,1,0,0,0,0,1,1,1,5,1,5,3,22,4,0,3
994,125,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.cyclingPMD,0,1,0,0,0,0,1,1,1,5,1,5,3,22,4,0,3
995,125,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.cyclingPMD,0,1,0,0,0,0,1,1,1,5,1,5,3,22,4,0,3
996,125,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.cyclingPMD,0,1,0,0,0,0,1,1,1,5,1,5,3,22,4,0,3
997,125,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,0,0,0,0,1,1,1,5,1,5,3,22,4,0,3
998,125,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,0,0,0,0,1,1,1,5,1,5,3,22,4,0,3
999,125,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,0,0,0,0,1,1,1,5,1,5,3,22,4,0,3
1000,125,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,0,0,0,0,1,1,1,5,1,5,3,22,4,0,3
